date,X,Y,Z,DB,a,pos
2016-07-30 14:58:05:355,8.245631,0.363919,-5.257667,45.56087,-0.0239931581052,-0.138163114017
2016-07-30 14:58:05:855,9.260772,0.785298,-5.161899,47.72084,0.821264848126,-0.133400762685
2016-07-30 14:58:06:356,8.90643,0.507571,-4.817134,46.10567,0.328387625204,-0.121133635531
2016-07-30 14:58:06:855,7.833828,0.565032,-4.778826,48.42433,-0.616235796319,-0.102061981765
2016-07-30 14:58:07:356,8.944738,0.430956,-5.592855,47.73395,0.748129001561,-0.0779803294006
2016-07-30 14:58:07:855,9.366118,0.507571,-5.114014,50.47364,0.873395242251,-0.0515757087917
2016-07-30 14:58:08:355,7.939173,0.775721,-4.625597,47.88637,-0.588917709933,-0.0260733887531
2016-07-30 14:58:08:855,9.308656,0.746991,-4.960786,51.85164,0.764425271296,-0.00478303292359
2016-07-30 14:58:09:356,8.992622,0.871489,-5.295974,47.81633,0.662539525859,0.00938398743006
2016-07-30 14:58:09:856,7.49864,0.651223,-4.529829,48.68289,-1.02518104828,0.0143492354246
2016-07-30 14:58:10:355,9.80665,1.647211,-5.449203,52.25246,1.5292019841,0.00918364902329
2016-07-30 14:58:10:856,8.590396,-0.191536,-4.865018,54.17729,0.0642083032735,-0.00574577821166
2016-07-30 14:58:11:355,7.278373,-0.095768,-4.414908,54.70064,-1.29675751048,-0.0288232577034
2016-07-30 14:58:11:856,9.375694,0.047884,-5.181052,54.43791,0.902106734242,-0.0574180630158
2016-07-30 14:58:12:356,9.107544,0.411803,-5.506664,59.91518,0.840835076727,-0.0882673282665
2016-07-30 14:58:12:856,6.962339,0.842759,-4.979939,60.27664,-1.20859316584,-0.117946202549
2016-07-30 14:58:13:355,8.647858,0.201113,-5.0374,52.71594,0.200059599569,-0.143350283815
2016-07-30 14:58:13:855,9.433156,0.92895,-5.717354,53.43299,1.2595761881,-0.162114442605
2016-07-30 14:58:14:356,8.169016,0.21069,-4.960786,48.69489,-0.250365570685,-0.172904042458
2016-07-30 14:58:14:855,8.169016,-0.067038,-5.094861,47.88828,-0.182179628233,-0.175536994284
2016-07-30 14:58:15:356,9.279926,0.708684,-5.430049,48.138,0.96518870924,-0.170924057628
2016-07-30 14:58:15:855,8.236054,1.101333,-5.592855,48.99275,0.206264119862,-0.160845234337
2016-07-30 14:58:16:356,8.39886,0.296881,-4.625597,47.62114,-0.2170267782,-0.147606708615
2016-07-30 14:58:16:855,8.896854,0.794875,-4.520252,52.72733,0.200919813206,-0.13364103391
2016-07-30 14:58:17:356,8.82024,1.015142,-5.305551,57.50746,0.532921171089,-0.121120154271
2016-07-30 14:58:17:856,8.753202,0.536301,-5.21936,46.63198,0.395287003559,-0.111645434777
2016-07-30 14:58:18:355,8.312668,0.574608,-4.865018,47.04419,-0.161216461532,-0.106062421168
2016-07-30 14:58:18:855,8.465898,0.373495,-5.075707,50.36998,0.0679415371462,-0.104423757626
2016-07-30 14:58:19:356,9.193734,0.220267,-5.267244,47.53614,0.787977248965,-0.10609611244
2016-07-30 14:58:19:856,8.063671,0.881066,-5.104438,47.59912,-0.225932252512,-0.109981147805
2016-07-30 14:58:20:355,8.063671,0.517148,-5.056554,46.00069,-0.278002811317,-0.114801158419
2016-07-30 14:58:20:856,9.80665,0.746991,-5.688623,52.2132,1.55172572335,-0.119390375682
2016-07-30 14:58:21:355,8.322245,0.861913,-4.577713,55.19542,-0.272803757395,-0.122934617244
2016-07-30 14:58:21:856,7.52737,0.047884,-5.190629,56.90151,-0.666356229052,-0.125114373181
2016-07-30 14:58:22:355,9.519346,0.335188,-6.033388,55.10907,1.46528580665,-0.1261270028
2016-07-30 14:58:22:855,8.513782,0.316035,-4.740519,56.74529,-0.0602880835324,-0.126588433991
2016-07-30 14:58:23:356,7.623139,0.459687,-5.075707,50.47547,-0.640138392476,-0.127338860203
2016-07-30 14:58:23:855,9.11712,0.909797,-4.884171,48.66619,0.572905856881,-0.129195844648
2016-07-30 14:58:24:356,8.504206,-0.019154,-5.343858,54.8297,0.233839150958,-0.132708420706
2016-07-30 14:58:24:856,8.657434,0.440533,-4.999093,51.49719,0.196805864565,-0.137965356395
2016-07-30 14:58:25:355,8.485052,0.794875,-5.00867,47.81606,0.0750750567322,-0.144499882772
2016-07-30 14:58:25:855,8.734048,0.861913,-5.334281,49.48877,0.460396402906,-0.151314003446
2016-07-30 14:58:26:356,8.494628,0.201113,-5.353435,48.16324,0.232829162959,-0.157021706119
2016-07-30 14:58:26:855,8.255207,0.852336,-5.420472,47.75499,0.102438447351,-0.160086556808
2016-07-30 14:58:27:355,8.55209,0.871489,-5.305551,48.61963,0.291812107678,-0.159109849516
2016-07-30 14:58:27:856,8.39886,0.392649,-5.602432,47.11777,0.293576933513,-0.153114431234
2016-07-30 14:58:28:355,8.350976,0.565032,-5.056554,47.79979,-0.0311043737794,-0.141768692757
2016-07-30 14:58:28:856,8.887278,0.248997,-5.267244,48.84783,0.523903865956,-0.125505215218
2016-07-30 14:58:29:355,8.753202,0.574608,-5.506664,49.66205,0.547222987624,-0.105507390483
2016-07-30 14:58:29:856,8.303091,0.363919,-4.903325,48.6191,-0.160318489791,-0.0835615180249
2016-07-30 14:58:30:355,8.18817,0.459687,-5.372588,48.27797,-0.00580998222632,-0.0617969221651
2016-07-30 14:58:30:856,9.308656,0.574608,-5.861006,48.88579,1.2051097231,-0.0423578435485
2016-07-30 14:58:31:356,7.94875,0.143652,-4.941632,48.82544,-0.449284787847,-0.0270642365353
2016-07-30 14:58:31:856,8.39886,0.670377,-5.152322,50.97524,0.0660658469561,-0.017121584852
2016-07-30 14:58:32:355,9.289502,0.45011,-5.774814,47.54454,1.13741627758,-0.0129317866403
2016-07-30 14:58:32:856,8.475474,0.220267,-4.979939,51.16564,0.022698994665,-0.0140394598932
2016-07-30 14:58:33:356,7.556101,0.718261,-5.363012,52.8322,-0.516321562564,-0.0192238784916
2016-07-30 14:58:33:856,9.739614,0.373495,-5.535394,55.25072,1.39893242549,-0.0267205747631
2016-07-30 14:58:34:355,7.460333,0.641646,-5.497087,52.17423,-0.520961107532,-0.0345332402545
2016-07-30 14:58:34:855,8.044518,0.430956,-4.692635,53.25072,-0.486866612051,-0.0407802344641
2016-07-30 14:58:35:356,9.203312,0.679953,-5.573701,56.2206,0.970975405266,-0.0440137934975
2016-07-30 14:58:35:856,7.805098,0.545878,-5.631162,48.87895,-0.170107726186,-0.0434550866937
2016-07-30 14:58:36:355,8.37013,0.383072,-5.861006,51.38785,0.415322083246,-0.0391036962386
2016-07-30 14:58:36:855,8.743626,0.296881,-5.899313,50.82564,0.741825805424,-0.031703079315
2016-07-30 14:58:37:356,8.37013,0.402226,-4.951209,51.39434,-0.0767922793327,-0.0225699061654
2016-07-30 14:58:37:855,8.207323,0.354342,-5.018246,50.36048,-0.1835519533,-0.0133200211125
2016-07-30 14:58:38:355,8.513782,0.536301,-6.014234,51.2459,0.627581775147,-0.0055425856827
2016-07-30 14:58:38:855,8.2169,0.756568,-5.66947,48.34009,0.201629778888,-0.000483280708595
2016-07-30 14:58:39:356,8.389284,0.191536,-5.24809,47.93833,0.0874350576325,0.00120443989875
2016-07-30 14:58:39:856,8.66701,0.354342,-4.922478,49.56957,0.163635759017,-0.000406215628175
2016-07-30 14:58:40:356,8.379707,0.095768,-5.544971,49.51966,0.23864987481,-0.00452027784916
2016-07-30 14:58:40:855,8.954314,0.287304,-5.181052,52.48934,0.539182703273,-0.0097644546742
2016-07-30 14:58:41:356,8.121132,0.612916,-5.51624,50.50566,0.0265316408824,-0.0144426495698
2016-07-30 14:58:41:855,8.2169,0.727837,-5.123591,50.37184,-0.099264855643,-0.0168563268849
2016-07-30 14:58:42:355,8.935162,0.42138,-5.640739,50.34407,0.765094209356,-0.0156304206779
2016-07-30 14:58:42:856,8.456322,0.565032,-5.056554,48.71579,0.0590111603759,-0.00998433024824
2016-07-30 14:58:43:355,8.226477,0.775721,-5.286397,49.18836,-0.000685031920984,0.000102485290258
2016-07-30 14:58:43:855,8.772356,0.306458,-5.51624,47.90894,0.557113871956,0.0138615504828
2016-07-30 14:58:44:356,8.39886,0.517148,-5.583278,49.61939,0.28857834444,0.0298493047261
2016-07-30 14:58:44:855,8.025364,0.909797,-4.989516,51.7713,-0.316345918038,0.0461840402005
2016-07-30 14:58:45:356,9.260772,0.612916,-5.6982,53.37551,1.08068626392,0.0608634874531
2016-07-30 14:58:45:856,8.015787,-0.181959,-5.525817,53.60784,-0.0724128335332,0.0721059795493
2016-07-30 14:58:46:355,8.054095,0.823605,-5.133168,57.05278,-0.223750202437,0.0786538639005
2016-07-30 14:58:46:856,9.260772,0.593762,-5.717354,55.45891,1.08965999974,0.0799847725809
2016-07-30 14:58:47:356,8.245631,0.019154,-5.027823,52.73535,-0.152370809396,0.076393204106
2016-07-30 14:58:47:855,8.322245,0.909797,-4.922478,53.62892,-0.0982400111145,0.0689284965232
2016-07-30 14:58:48:356,8.236054,0.201113,-5.755661,51.53845,0.239908729765,0.0592013335015
2016-07-30 14:58:48:855,8.858546,0.555455,-5.171476,54.942,0.462610744583,0.0490946421845
2016-07-30 14:58:49:356,8.169016,0.181959,-5.27682,51.06224,-0.0831936999683,0.0404317846277
2016-07-30 14:58:49:856,8.513782,0.545878,-5.822698,49.12162,0.518905011356,0.0346622291754
2016-07-30 14:58:50:355,8.39886,0.593762,-5.612008,53.57286,0.308697366969,0.0326211363176
2016-07-30 14:58:50:855,8.121132,0.086191,-5.420472,47.70632,-0.0456909843712,0.034405261089
2016-07-30 14:58:51:356,8.350976,0.727837,-5.295974,51.04416,0.105436826475,0.0393859012862
2016-07-30 14:58:51:856,8.523358,0.277727,-5.947197,49.22995,0.586822401075,0.0463543371936
2016-07-30 14:58:52:355,8.408438,0.785298,-5.200206,50.74874,0.107694540118,0.0537709834406
2016-07-30 14:58:52:856,8.264784,0.699107,-5.803545,51.09458,0.313069679259,0.0600707525505
2016-07-30 14:58:53:355,8.331822,0.411803,-4.912902,48.74217,-0.128809700657,0.0639673162017
2016-07-30 14:58:53:855,8.60955,0.45011,-5.525817,50.66594,0.430195492865,0.0646997841937
2016-07-30 14:58:54:356,8.485052,0.612916,-5.48751,51.29775,0.313464795507,0.0621765678129
2016-07-30 14:58:54:855,8.178593,0.775721,-5.114014,52.75623,-0.133003269522,0.0569906993124
2016-07-30 14:58:55:356,8.485052,1.034295,-5.621585,54.32904,0.420742470708,0.0503049780235
2016-07-30 14:58:55:855,8.599974,0.47884,-5.27682,52.66318,0.291171707217,0.0436295178252
2016-07-30 14:58:56:356,8.418014,0.153229,-5.334281,50.80858,0.156995164923,0.0385341028409
2016-07-30 14:58:56:855,8.619126,0.612916,-5.449203,51.45279,0.405616102915,0.0363495796273
2016-07-30 14:58:57:356,8.66701,0.545878,-5.439626,51.62276,0.437174056825,0.0379141927967
2016-07-30 14:58:57:855,8.101979,-0.038307,-5.018246,52.71636,-0.279715426116,0.0434120667466
2016-07-30 14:58:58:355,8.868124,0.42138,-5.27682,46.415,0.51792397804,0.0523336330119
2016-07-30 14:58:58:856,8.389284,0.306458,-5.602432,48.15984,0.282633296273,0.063564984863
2016-07-30 14:58:59:355,8.264784,0.430956,-5.046977,50.89208,-0.116478736851,0.0755891737314
2016-07-30 14:58:59:855,8.513782,0.909797,-5.554548,52.15828,0.39613629191,0.0867617960299
2016-07-30 14:59:00:355,8.494628,0.670377,-5.650316,50.98276,0.41419586473,0.0956096624318
2016-07-30 14:59:00:856,8.149863,0.21069,-5.410896,52.34484,-0.0251927603205,0.101097359445
2016-07-30 14:59:01:356,8.465898,0.402226,-5.286397,52.95151,0.178954296776,0.102812777649
2016-07-30 14:59:01:855,8.829816,0.296881,-5.880159,51.79018,0.802730976864,0.10103795951
2016-07-30 14:59:02:355,8.054095,0.038307,-5.305551,48.24192,-0.165375325661,0.0966930157196
2016-07-30 14:59:02:855,8.226477,0.354342,-5.161899,53.78433,-0.0916830999039,0.091164360974
2016-07-30 14:59:03:356,9.002198,0.871489,-5.621585,52.86168,0.839003700842,0.0860497543319
2016-07-30 14:59:03:856,8.389284,0.335188,-5.774814,53.04053,0.380236197586,0.0828676746817
2016-07-30 14:59:04:356,7.833828,0.076614,-4.970362,52.34479,-0.532110733059,0.0827846760445
2016-07-30 14:59:04:855,8.63828,0.976834,-5.439626,51.12985,0.444931352371,0.0864104883226
2016-07-30 14:59:05:355,8.705318,0.699107,-5.880159,51.77433,0.718417827188,0.0936975610164
2016-07-30 14:59:05:856,7.546524,0.651223,-5.506664,50.37393,-0.445307571137,0.103961998347
2016-07-30 14:59:06:355,9.078814,0.344765,-5.027823,52.62001,0.57377246819,0.116020136973
2016-07-30 14:59:06:856,8.628704,0.363919,-5.995081,52.39371,0.703228141477,0.128413625633
2016-07-30 14:59:07:355,8.044518,1.063026,-5.123591,54.02941,-0.213361064191,0.139679757376
2016-07-30 14:59:07:856,8.628704,0.6608,-5.343858,52.39611,0.360939370765,0.148615941188
2016-07-30 14:59:08:355,8.619126,0.507571,-5.564124,51.18488,0.46163264585,0.154488980453
2016-07-30 14:59:08:856,8.197747,0.440533,-5.24809,49.71512,-0.0663059444481,0.157150837136
2016-07-30 14:59:09:355,8.599974,0.42138,-5.315128,47.55234,0.30868072238,0.157040664765
2016-07-30 14:59:09:855,8.293515,0.632069,-5.659893,48.98683,0.250630747992,0.155074638342
2016-07-30 14:59:10:355,8.42759,0.92895,-5.190629,49.83467,0.131320371371,0.152446382788
2016-07-30 14:59:10:855,8.63828,0.383072,-5.181052,50.38774,0.270174866652,0.150377604278
2016-07-30 14:59:11:356,8.475474,0.430956,-5.295974,50.30228,0.193335604052,0.14986772262
2016-07-30 14:59:11:855,8.446744,0.794875,-5.544971,48.71648,0.325384248168,0.151491193994
2016-07-30 14:59:12:356,8.686164,0.306458,-5.094861,48.7455,0.264768987425,0.155281862688
2016-07-30 14:59:12:855,8.283938,0.967258,-4.922478,48.89607,-0.125475928736,0.16072688407
2016-07-30 14:59:13:356,8.504206,0.402226,-5.870582,49.38379,0.531520123475,0.16687170663
2016-07-30 14:59:13:855,8.82024,0.45011,-5.420472,50.90296,0.552468305017,0.172516265515
2016-07-30 14:59:14:355,7.891289,0.220267,-5.334281,48.93708,-0.282381545225,0.176464942723
2016-07-30 14:59:14:855,8.705318,0.890643,-5.228936,49.43265,0.383997161402,0.177782299605
2016-07-30 14:59:15:356,8.590396,0.143652,-5.880159,52.41931,0.601138708095,0.176005068981
2016-07-30 14:59:15:855,8.178593,0.670377,-5.152322,50.19696,-0.120561895886,0.171268698446
2016-07-30 14:59:16:356,8.18817,0.842759,-4.989516,49.56424,-0.184427778296,0.164322413364
2016-07-30 14:59:16:855,8.55209,0.220267,-6.311115,49.4281,0.820942265981,0.156427401805
2016-07-30 14:59:17:356,8.245631,0.344765,-5.48751,50.21259,0.100704288469,0.149154480325
2016-07-30 14:59:17:855,8.312668,0.622492,-5.228936,52.1258,0.0302092081614,0.144116442235
2016-07-30 14:59:18:355,8.676588,0.287304,-5.439626,50.57292,0.434767148649,0.142682730208
2016-07-30 14:59:18:855,8.303091,0.861913,-5.736507,50.37908,0.318757413173,0.145727815925
2016-07-30 14:59:19:355,8.274361,0.277727,-5.104438,51.87532,-0.083876952213,0.153459027204
2016-07-30 14:59:19:855,8.485052,0.718261,-5.477933,48.05763,0.31520401075,0.165355584352
2016-07-30 14:59:20:356,8.571242,0.402226,-5.650316,49.17594,0.463949877116,0.180230867417
2016-07-30 14:59:20:855,8.207323,0.306458,-5.497087,50.2313,0.0729162101913,0.196408052801
2016-07-30 14:59:21:355,8.456322,0.114922,-5.573701,49.39063,0.318609562579,0.211979218892
2016-07-30 14:59:21:856,8.312668,0.258574,-5.995081,53.06018,0.442234194958,0.225103445658
2016-07-30 14:59:22:355,8.331822,0.162806,-5.238513,48.97754,0.0331591516387,0.234292911224
2016-07-30 14:59:22:855,8.169016,0.967258,-6.14831,50.06375,0.459864960306,0.2386386118
2016-07-30 14:59:23:356,8.523358,0.517148,-5.295974,51.27815,0.2380054866,0.2379385109
2016-07-30 14:59:23:856,8.073248,0.746991,-5.707777,51.31604,0.105344023548,0.232708517955
2016-07-30 14:59:24:355,8.169016,0.459687,-5.45878,49.45902,0.0257721422685,0.224077425203
2016-07-30 14:59:24:855,8.532936,0.919373,-6.119579,51.07123,0.730658927717,0.21358699645
2016-07-30 14:59:25:356,7.900866,0.823605,-5.295974,48.33074,-0.26278316185,0.202934192766
2016-07-30 14:59:25:856,8.379707,0.143652,-5.410896,54.52922,0.165866921013,0.19370128144
2016-07-30 14:59:26:355,8.532936,0.967258,-6.062118,53.03922,0.701701073784,0.187119895846
2016-07-30 14:59:26:856,7.795521,0.651223,-5.21936,52.48946,-0.405960555869,0.183907169177
2016-07-30 14:59:27:355,8.55209,0.651223,-5.793968,53.39733,0.540478247349,0.184197549771
2016-07-30 14:59:27:855,8.532936,0.497994,-5.755661,51.48029,0.49468962905,0.187575690671
2016-07-30 14:59:28:355,8.18817,0.727837,-5.688623,50.19106,0.186814806907,0.193197377285
2016-07-30 14:59:28:855,8.303091,0.536301,-5.046977,51.59445,-0.0785604479393,0.199970249197
2016-07-30 14:59:29:356,8.590396,0.68953,-5.286397,49.09735,0.300210101641,0.206756823348
2016-07-30 14:59:29:855,8.341399,0.153229,-5.975927,51.36084,0.45226680188,0.212560574166
2016-07-30 14:59:30:355,7.958327,0.430956,-5.21936,50.85828,-0.283069197141,0.216661643311
2016-07-30 14:59:30:855,9.126698,0.430956,-5.353435,52.87572,0.779693374048,0.218680758703
2016-07-30 14:59:31:356,8.197747,0.469264,-5.525817,50.44623,0.08736925123,0.218565602744
2016-07-30 14:59:31:855,8.350976,0.459687,-5.372588,52.60649,0.130564073949,0.216509999299
2016-07-30 14:59:32:355,8.858546,0.488417,-5.24809,50.65016,0.497998692671,0.21282968319
2016-07-30 14:59:32:855,8.207323,0.383072,-5.573701,51.01782,0.118395531047,0.207826472165
2016-07-30 14:59:33:355,8.293515,0.296881,-4.79798,50.89849,-0.224013276465,0.201673877432
2016-07-30 14:59:33:856,8.676588,0.651223,-5.372588,51.40167,0.416043835972,0.194351443351
2016-07-30 14:59:34:355,8.829816,0.105345,-5.66947,50.67511,0.68379046121,0.185643667628
2016-07-30 14:59:34:855,8.073248,0.565032,-4.979939,51.22631,-0.307558899196,0.175204616374
2016-07-30 14:59:35:356,8.350976,0.220267,-4.673482,52.7453,-0.237709171354,0.162674357883
2016-07-30 14:59:35:855,9.193734,0.344765,-5.343858,51.6641,0.829568886574,0.147821183598
2016-07-30 14:59:36:356,8.130709,0.593762,-5.104438,52.10388,-0.191462197861,0.130676786614
2016-07-30 14:59:36:855,8.42759,0.823605,-5.171476,50.76552,0.112034187741,0.111631584161
2016-07-30 14:59:37:356,8.60955,0.21069,-5.372588,51.60373,0.340539064323,0.0914643012864
2016-07-30 14:59:37:855,8.475474,0.306458,-5.027823,47.10556,0.0493397420806,0.071292496468
2016-07-30 14:59:38:355,8.839394,0.833182,-5.238513,48.47641,0.498787367267,0.0524464847672
2016-07-30 14:59:38:857,8.360553,0.584185,-5.295974,48.66422,0.104003186842,0.0362850061131
2016-07-30 14:59:39:356,8.360553,0.344765,-5.075707,48.34554,-0.0232481935587,0.0239838279531
2016-07-30 14:59:39:855,8.513782,0.488417,-5.975927,52.27396,0.60320021025,0.016335639867
2016-07-30 14:59:40:355,8.408438,0.21069,-5.24809,45.17545,0.104064177926,0.0135995311596
2016-07-30 14:59:40:855,8.312668,0.670377,-5.286397,46.60347,0.0639985741321,0.0154308562907
2016-07-30 14:59:41:356,8.293515,0.517148,-5.535394,47.73368,0.174508993654,0.0209086328808
2016-07-30 14:59:41:856,8.705318,0.746991,-5.784391,48.85192,0.668536933947,0.0286602378767
2016-07-30 14:59:42:356,8.37013,0.316035,-4.845864,49.50521,-0.133153806915,0.0370652791464
2016-07-30 14:59:42:855,8.149863,0.21069,-5.171476,48.4357,-0.155528434272,0.0445054848871
2016-07-30 14:59:43:355,8.916008,0.545878,-5.72693,51.79758,0.800886328288,0.0496181506826
2016-07-30 14:59:43:856,8.341399,0.708684,-4.999093,47.88501,-0.0595076477284,0.0515089594226
2016-07-30 14:59:44:355,8.810662,0.545878,-5.334281,47.46036,0.504082676423,0.049886296424
2016-07-30 14:59:44:856,8.485052,0.277727,-5.27682,47.18921,0.185902612652,0.0450924846715
2016-07-30 14:59:45:356,8.303091,0.632069,-5.363012,46.40395,0.094682180019,0.0380253178253
2016-07-30 14:59:45:856,8.963892,0.229843,-5.238513,48.17243,0.574902794128,0.029962644908
2016-07-30 14:59:46:356,8.55209,0.430956,-5.200206,46.24073,0.208288720359,0.0223200467998
2016-07-30 14:59:46:856,8.207323,0.881066,-5.48751,47.62882,0.102073149588,0.0163836901604
2016-07-30 14:59:47:356,8.494628,0.172383,-4.999093,46.2527,0.0479587937728,0.0130650450466
2016-07-30 14:59:47:855,8.954314,0.344765,-5.142745,47.09098,0.521816309384,0.0127204589196
2016-07-30 14:59:48:355,8.532936,0.919373,-5.324704,44.79682,0.289936444396,0.0150672536925
2016-07-30 14:59:48:855,7.833828,0.517148,-5.21936,47.2097,-0.38248590576,0.0192111027808
2016-07-30 14:59:49:355,9.126698,0.488417,-5.286397,46.93723,0.748463940872,0.0237800068151
2016-07-30 14:59:49:856,8.63828,0.45011,-5.200206,46.70911,0.282800543602,0.0271417154388
2016-07-30 14:59:50:355,7.920019,0.459687,-5.00867,44.75312,-0.427847354299,0.0276672306669
2016-07-30 14:59:50:855,8.322245,0.593762,-5.592855,47.78821,0.234518017491,0.0239955614419
2016-07-30 14:59:51:355,9.27035,0.584185,-5.06613,49.57064,0.770469479831,0.0152554127631
2016-07-30 14:59:51:855,7.929596,0.153229,-5.209783,49.69849,-0.320858270805,0.00120775481101
2016-07-30 14:59:52:355,8.140286,0.842759,-5.200206,47.47794,-0.113782111755,-0.0177124056443
2016-07-30 14:59:52:856,8.801086,0.766145,-5.621585,50.25807,0.661308936931,-0.0404589511207
2016-07-30 14:59:53:356,8.868124,0.373495,-4.951209,50.45333,0.353542313391,-0.065528271653
2016-07-30 14:59:53:855,8.130709,0.612916,-5.257667,50.71332,-0.108084872118,-0.091174760099
2016-07-30 14:59:54:356,8.379707,0.45011,-5.21936,51.04824,0.0725000494586,-0.115650223382
2016-07-30 14:59:54:856,9.11712,0.143652,-4.778826,51.60504,0.484643798101,-0.13742722327
2016-07-30 14:59:55:356,8.245631,0.488417,-5.161899,50.06453,-0.0696620674511,-0.155371551307
2016-07-30 14:59:55:856,8.37013,0.699107,-5.21936,50.57465,0.0788596725785,-0.168840200089
2016-07-30 14:59:56:356,8.868124,0.316035,-5.228936,49.55536,0.489770535924,-0.17769599171
2016-07-30 14:59:56:856,8.293515,0.584185,-4.979939,48.73224,-0.118588564447,-0.182245531954
2016-07-30 14:59:57:355,9.069236,0.296881,-5.00867,49.6986,0.554649300423,-0.183120412695
2016-07-30 14:59:57:855,8.657434,0.679953,-5.305551,48.46463,0.366559878474,-0.181130162062
2016-07-30 14:59:58:356,8.130709,0.411803,-5.267244,49.58853,-0.11351249632,-0.177117913245
2016-07-30 14:59:58:855,8.762778,0.45011,-4.970362,49.7085,0.274313347989,-0.17184594717
2016-07-30 14:59:59:355,8.743626,0.497994,-5.190629,47.70717,0.37045298931,-0.165929231762
2016-07-30 14:59:59:856,8.408438,0.497994,-5.324704,48.01551,0.155053954269,-0.159822911344
2016-07-30 15:00:00:355,8.657434,0.727837,-5.324704,48.24192,0.379866674817,-0.153857045955
2016-07-30 15:00:00:856,8.84897,0.201113,-4.932055,47.68561,0.322614816655,-0.148301440557
2016-07-30 15:00:01:357,8.322245,0.507571,-5.228936,47.16489,0.0317052309121,-0.143437299436
2016-07-30 15:00:01:855,8.599974,1.216255,-5.190629,46.54463,0.308372321739,-0.139611900218
2016-07-30 15:00:02:355,8.504206,0.651223,-4.836287,43.71489,-0.00513982595703,-0.137257522347
2016-07-30 15:00:02:856,8.599974,0.651223,-5.51624,45.31363,0.427799955752,-0.136865316599
2016-07-30 15:00:03:355,8.676588,0.976834,-5.420472,46.55973,0.467105657143,-0.138916553716
2016-07-30 15:00:03:856,8.130709,0.545878,-4.979939,46.92552,-0.259806071221,-0.143785127217
2016-07-30 15:00:04:356,8.84897,0.105345,-5.439626,48.62876,0.57772827185,-0.151633734633
2016-07-30 15:00:04:856,8.55209,0.248997,-5.228936,47.79869,0.217064105021,-0.162329830572
2016-07-30 15:00:05:356,8.2169,0.545878,-5.209783,48.67841,-0.0653980426098,-0.175405249324
2016-07-30 15:00:05:856,8.705318,0.45011,-4.711789,46.69135,0.0988907589974,-0.190075582689
2016-07-30 15:00:06:355,8.801086,0.459687,-5.746084,52.75365,0.710832108366,-0.205323428484
2016-07-30 15:00:06:856,8.082825,0.143652,-4.941632,48.79032,-0.335168988254,-0.220035892404
2016-07-30 15:00:07:355,8.341399,0.584185,-5.238513,47.81696,0.0572299984644,-0.233174093668
2016-07-30 15:00:07:855,8.896854,0.536301,-5.363012,48.78525,0.592092461234,-0.243943645774
2016-07-30 15:00:08:356,8.360553,0.766145,-5.468356,48.37131,0.209418245066,-0.251932229151
2016-07-30 15:00:08:855,8.55209,0.871489,-5.343858,47.9512,0.311983736866,-0.257184382461
2016-07-30 15:00:09:356,8.169016,0.42138,-4.778826,47.77202,-0.336481041823,-0.260194087166
2016-07-30 15:00:09:856,8.561666,0.536301,-5.861006,50.28586,0.579472305666,-0.261810844205
2016-07-30 15:00:10:356,8.801086,0.526724,-5.305551,49.72235,0.480064351848,-0.263071945749
2016-07-30 15:00:10:855,7.805098,0.766145,-4.654328,52.54425,-0.69027949539,-0.264989215108
2016-07-30 15:00:11:355,9.021352,0.383072,-5.861006,49.42887,0.954893283128,-0.268329430232
2016-07-30 15:00:11:855,8.829816,0.775721,-5.410896,55.34908,0.574853835587,-0.273431525658
2016-07-30 15:00:12:355,7.345411,0.612916,-4.683058,53.32054,-1.07720199401,-0.280099319485
2016-07-30 15:00:12:855,9.155428,0.507571,-5.755661,55.15441,1.01622389063,-0.28759632467
2016-07-30 15:00:13:356,8.935162,0.622492,-4.807557,56.57178,0.355491653853,-0.294751111139
2016-07-30 15:00:13:855,7.690176,0.593762,-5.075707,55.65784,-0.576681973772,-0.300160856448
2016-07-30 15:00:14:356,9.222466,0.277727,-5.439626,46.05362,0.900767592827,-0.302461006231
2016-07-30 15:00:14:856,9.337388,0.42138,-5.085284,55.60161,0.830699654045,-0.300614179039
2016-07-30 15:00:15:355,7.833828,0.766145,-5.24809,44.55184,-0.34964652126,-0.294164652533
2016-07-30 15:00:15:855,8.255207,0.440533,-5.181052,50.92124,-0.0536783691987,-0.28340764863
2016-07-30 15:00:16:356,9.682152,0.440533,-5.056554,51.73465,1.12192000657,-0.269435141531
2016-07-30 15:00:16:855,8.169016,1.197101,-4.683058,51.3628,-0.318061028229,-0.254040191542
2016-07-30 15:00:17:355,7.757214,0.143652,-5.094861,55.88841,-0.52815678067,-0.239486484356
2016-07-30 15:00:17:855,9.787498,0.746991,-5.449203,56.21479,1.41706221544,-0.228174504276
2016-07-30 15:00:18:355,8.590396,0.383072,-4.874594,52.63086,0.0744986852564,-0.222256080604
2016-07-30 15:00:18:856,7.412449,0.258574,-5.152322,51.9283,-0.779070774125,-0.223261048866
2016-07-30 15:00:19:355,9.624692,0.105345,-5.525817,51.73757,1.28866871212,-0.23180096313
2016-07-30 15:00:19:856,8.159439,0.641646,-5.267244,49.97716,-0.0769627690236,-0.247404552998
2016-07-30 15:00:20:355,7.603985,0.909797,-4.960786,47.93138,-0.685433369237,-0.268519350707
2016-07-30 15:00:20:855,9.346964,0.114922,-5.918466,58.55623,1.2537779658,-0.292686875211
